年份,月份,交易類別,縣市,鄉鎮市區,交易標的,土地區段位置.建物區段門牌,土地移轉總面積.平方公尺.,使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積.平方公尺.,建物現況格局.房,建物現況格局.廳,建物現況格局.衛,建物現況格局.隔間,有無管理組織,有無附傢俱, 總價.元. ,單價.元.平方公尺.,車位類別,車位移轉總面積.平方公尺.,車位總價.元.,交易標的橫坐標,交易標的縱坐標,Longitude,Latitude
101,11,租賃,臺北市,北投區,建物,臺北市北投區公館路151~200號,0,住,NA,NA,10111,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860519,96.59,2,2,1,有,有,有,21000,217,,0,0,301145,2780154,121.50721,25.12884
101,11,租賃,臺北市,大安區,建物,臺北市大安區忠孝東路三段251巷8弄1~50號,0,,NA,NA,10111,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,NA,86,2,1,1,有,無,有,40000,465,,0,0,304641,2770662,121.5415,25.04303
101,11,租賃,臺北市,大安區,建物,臺北市大安區仁愛路四段51~100號,0,其他,NA,NA,10111,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,NA,67.66,2,1,1,有,無,無,34000,503,,0,0,305297,2770015,121.54798,25.03716
101,11,租賃,臺北市,大安區,建物,臺北市大安區仁愛路三段1~50號,0,住,NA,NA,10111,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960822,329.5,3,2,2,有,有,有,100000,303,坡道平面,62.94,0,304207,2770044,121.53718,25.03746
102,1,租賃,臺北市,大安區,建物,臺北市大安區仁愛路四段51~100號,2347,其他,NA,NA,10201,土地0建物1車位0,十四層,14,辦公商業大樓,商業用,鋼筋混凝土造,720725,302.81,1,0,0,有,有,無,153888,508,,0,0,305276,2770130,121.54777,25.0382
101,11,租賃,臺北市,大安區,建物,臺北市大安區大安路二段101~150號,0,住,NA,NA,10111,土地0建物0車位0,一層,4,店面(店鋪),住家用,加強磚造,NA,23.14,0,0,0,無,無,無,29400,1271,,0,0,305093,2769214,121.54592,25.02994
101,11,租賃,臺北市,大安區,建物,臺北市大安區忠孝東路四段301~350號,0.73,商,NA,NA,10111,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,101.62,3,0,0,有,無,無,35000,344,,0,0,306234,2770502,121.55728,25.04152
101,12,租賃,臺北市,文山區,房地(土地+建物),臺北市文山區木新路二段161巷6弄1~50號,33.7,其他,NA,NA,10112,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730623,92.07,2,2,1,有,無,有,29000,315,,0,0,307384,2764058,121.56841,24.9833
101,11,租賃,臺北市,中正區,建物,臺北市中正區林森南路101~150號,0,,NA,NA,10111,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,670118,66.55,3,2,1,有,無,無,15500,233,,0,0,302316,2769554,121.51842,25.03311
101,11,租賃,臺北市,,車位,臺北市文山區辛亥路四段251~300號,0,,NA,NA,10111,土地0建物0車位1,,NA,其他,,,NA,0,0,0,0,有,無,無,3500,NA,坡道平面,44.06,3500,0,0,118.59604,20.98303
101,11,租賃,臺北市,中山區,建物,臺北市中山區長安東路二段101~150號,0,,NA,NA,10111,土地0建物1車位0,十層,11,辦公商業大樓,商業用,鋼筋混凝土造,670701,84.8,0,0,0,無,有,無,30000,354,,0,0,303991,2771232,121.53508,25.0482
101,11,租賃,臺北市,中山區,建物,臺北市中山區民權東路二段1~50號,0,,NA,NA,10111,土地0建物1車位0,八層,12,辦公商業大樓,住家用,鋼筋混凝土造,730406,62.59,2,1,0,有,有,有,25000,399,,0,0,303361,2772759,121.5289,25.062
101,11,租賃,臺北市,松山區,建物,臺北市松山區南京東路四段51~100號,0,,NA,NA,10111,土地0建物1車位0,十層,12,辦公商業大樓,商業用,鋼筋混凝土造,670317,58.74,0,0,0,無,無,無,28000,477,,0,0,305872,2771589,121.55374,25.05135
101,11,租賃,臺北市,大安區,建物,臺北市大安區仁愛路四段201~250號,0,其他,NA,NA,10111,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,670912,49.68,1,1,1,有,有,有,18000,362,,0,0,305748,2770014,121.55245,25.03714
101,12,租賃,臺北市,信義區,建物,臺北市信義區永吉路180巷166弄1~50號,11.04,住,NA,NA,10112,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630902,31.41,3,2,1,有,無,無,28000,891,,0,0,307643,2770702,121.57125,25.04328
101,11,租賃,臺北市,南港區,建物,臺北市南港區三重路41巷1~50號,0,住,NA,NA,10111,土地0建物1車位2,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010119,311.89,4,2,2,有,有,無,43000,138,坡道平面,71.84,0,311823,2772615,121.61276,25.06038
101,11,租賃,臺北市,信義區,建物,臺北市信義區基隆路一段200和151~200號,0,商,NA,NA,10111,土地0建物12車位2,十七層,24,辦公商業大樓,商業用,鋼骨混凝土造,811015,6365.66,0,0,0,無,有,無,4650469,731,坡道平面,0,0,306857,2770354,121.56345,25.04016
101,11,租賃,臺北市,中山區,建物,臺北市中山區長安東路二段1~50號,0,商,NA,NA,10111,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,731024,277.21,5,0,2,有,有,無,88888,321,,0,0,303720,2771269,121.5324,25.04854
101,11,租賃,臺北市,中山區,建物,臺北市中山區敬業一路1~50號,0,商,NA,NA,10111,土地0建物1車位1,三層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,961206,58.96,2,1,1,有,有,有,26000,441,坡道機械,0,0,305798,2774884,121.55314,25.0811
101,11,租賃,臺北市,中山區,建物,臺北市中山區明水路651~700號,0,商,NA,NA,10111,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,970319,58.99,1,1,1,有,有,有,24000,407,,0,0,305643,2775213,121.55162,25.08408
101,11,租賃,臺北市,內湖區,建物,臺北市內湖區文湖街1~50號,0,其他,NA,NA,10111,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991230,305.24,4,2,2,有,有,有,77000,252,坡道平面,27.05,7000,306637,2775492,121.56148,25.08656
101,11,租賃,臺北市,中山區,建物,臺北市中山區南京東路三段89巷1~50號,0,住,NA,NA,10111,土地0建物1車位0,一層,2,店面(店鋪),,加強磚造,NA,134.68,2,1,1,有,無,有,70000,520,,0,0,304376,2771713,121.53892,25.05252
101,10,租賃,臺北市,中山區,建物,臺北市中山區南京東路二段101~150號,0,其他,NA,NA,10110,土地0建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,990917,49.95,1,1,1,有,有,有,28800,577,,0,0,303699,2771615,121.53221,25.05166
101,11,租賃,臺北市,內湖區,建物,臺北市內湖區文德路51~100號,0,住,NA,NA,10111,土地0建物1車位1,十一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,981224,214.14,3,2,2,有,有,有,90000,420,坡道平面,0,0,308694,2774571,121.58183,25.07816
101,11,租賃,臺北市,松山區,建物,臺北市松山區民權東路三段151~200號,0,住,NA,NA,10111,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780731,144.85,4,2,2,有,有,有,54684,378,,0,0,305354,2772687,121.54865,25.06128
101,12,租賃,臺北市,北投區,房地(土地+建物),臺北市北投區新民路101~150號,31.49,住,NA,NA,10112,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681101,106.57,3,2,2,有,無,有,15000,141,,0,0,301775,2781563,121.51351,25.14154
101,11,租賃,臺北市,士林區,建物,臺北市士林區德行西路1~50號,6.47,工,NA,NA,10111,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,970502,47.97,1,1,1,有,有,有,28500,594,,0,0,302794,2777476,121.52346,25.10461
101,11,租賃,臺北市,士林區,建物,臺北市士林區士商路101~150號,0,住,NA,NA,10111,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930504,200.64,3,1,2,有,有,有,58130,290,坡道平面,59.65,0,302246,2776264,121.51798,25.09369
101,11,租賃,臺北市,大安區,建物,臺北市大安區和平東路一段183巷11弄1~50號,0,住,NA,NA,10111,土地0建物1車位1,三層,10,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950908,278.19,3,2,2,有,有,有,76500,295,坡道平面,38.86,6000,303823,2768939,121.53333,25.0275
101,11,租賃,臺北市,大安區,建物,臺北市大安區敦化南路二段51~100號,0,,NA,NA,10111,土地0建物1車位0,五層,20,辦公商業大樓,商業用,鋼筋混凝土造,720714,85.82,1,1,0,有,有,無,38000,443,,0,0,305473,2769323,121.54969,25.03091
101,11,租賃,臺北市,大安區,建物,臺北市大安區信義路四段301~350號,0,商,NA,NA,10111,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,750714,157.33,4,2,2,有,有,無,38000,242,,0,0,306206,2769598,121.55697,25.03336
101,11,租賃,臺北市,大安區,建物,臺北市大安區仁愛路四段122巷1~50號,0,住,NA,NA,10111,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,711116,107.38,1,1,1,有,有,有,100000,931,,0,0,305525,2769883,121.55023,25.03596
101,11,租賃,臺北市,大安區,建物,臺北市大安區大安路一段101~150號,0,住,NA,NA,10111,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,760605,125.65,3,2,2,有,無,有,40000,318,,0,0,305093,2770341,121.54597,25.04011
101,10,租賃,臺北市,松山區,房地(土地+建物),臺北市松山區八德路三段151~200號,1225,住,NA,NA,10110,土地3建物1車位0,九層,11,套房(1房1廳1衛),見其他登記事項,鋼骨鋼筋混凝土造,950418,35.17,1,1,1,有,有,有,23000,654,,0,0,306121,2771165,121.55619,25.04751
101,11,租賃,臺北市,中山區,建物,臺北市中山區南京東路二段51~100號,0,商,NA,NA,10111,土地0建物1車位1,十四層,20,辦公商業大樓,商業用,鋼筋混凝土造,740826,838.45,2,1,0,有,有,有,233865,279,坡道平面,0,0,303582,2771592,121.53104,25.05146
101,11,租賃,臺北市,中山區,建物,臺北市中山區大直街39巷1~50號,0,住,NA,NA,10111,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721205,98.26,3,2,2,有,無,有,26000,265,,0,0,305191,2774989,121.54713,25.08207
101,11,租賃,臺北市,中山區,建物,臺北市中山區林森北路107巷51~100號,0,商,NA,NA,10111,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010210,77.28,2,2,2,有,有,有,38000,492,,0,0,303223,2771394,121.52748,25.04969
101,11,租賃,臺北市,大同區,建物,臺北市大同區承德路一段51~100號,0,商,NA,NA,10111,土地0建物1車位0,十三層,18,辦公商業大樓,商業用,鋼筋混凝土造,791221,198.81,4,0,0,有,有,無,90000,453,,0,0,302164,2771661,121.51699,25.05213
101,11,租賃,臺北市,中正區,建物,臺北市中正區臨沂街57巷1~50號,0,住,NA,NA,10111,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970627,150.44,2,2,2,有,無,有,45000,299,,0,0,303431,2770037,121.52949,25.03743
101,11,租賃,臺北市,大安區,建物,臺北市大安區羅斯福路二段1~50號,0,商,NA,NA,10111,土地0建物1車位0,十層,12,辦公商業大樓,住家用,鋼筋混凝土造,700803,200.53,0,0,0,無,有,無,65000,324,,0,0,302733,2768922,121.52253,25.02739
102,1,租賃,臺北市,大安區,建物,臺北市大安區敦化南路二段51~100號,0,,NA,NA,10201,土地0建物1車位0,十四層,20,辦公商業大樓,商業用,鋼筋混凝土造,720714,121,3,0,0,有,無,無,60000,496,,0,0,305471,2769324,121.54967,25.03092
101,11,租賃,臺北市,信義區,車位,臺北市信義區忠孝東路五段451~500號,0,其他,NA,NA,10111,土地0建物0車位1,,NA,其他,,,NA,36.83,0,0,0,有,有,無,4500,NA,坡道平面,36.83,4500,308138,2770451,121.57615,25.04099
101,11,租賃,臺北市,信義區,建物,臺北市信義區中坡南路22巷1~50號,0,其他,NA,NA,10111,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,117.42,3,2,2,有,有,有,22000,187,,0,0,308733,2770672,121.58205,25.04296
101,11,租賃,臺北市,松山區,建物,臺北市松山區南京東路四段1~50號,0,商,NA,NA,10111,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971205,55.89,1,1,1,有,有,有,33000,590,,0,0,305541,2771655,121.55046,25.05196
101,11,租賃,臺北市,中山區,建物,臺北市中山區合江街180巷1~50號,83.6,住,NA,NA,10111,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,661231,83.6,3,2,2,有,無,有,28000,335,,0,0,304326,2772679,121.53846,25.06125
101,11,租賃,臺北市,內湖區,房地(土地+建物),臺北市內湖區文湖路1及1~50號,57.52,商,NA,NA,10111,土地2建物2車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830311,226.04,0,0,0,無,有,無,56000,248,,0,0,306466,2775346,121.55978,25.08525
102,1,租賃,臺北市,內湖區,房地(土地+建物),臺北市內湖區內湖路二段103巷1~50號,532,住,NA,NA,10201,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,720912,92.54,0,0,1,有,無,有,62000,670,,0,0,308623,2774939,121.58115,25.08149
101,11,租賃,臺北市,中山區,建物,臺北市中山區撫順街1~50號,0,住,NA,NA,10111,土地0建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000630,63.6,1,1,1,有,有,有,23000,362,,0,0,302585,2772949,121.52122,25.06375
101,11,租賃,臺北市,中山區,建物,臺北市中山區中山北路三段36巷1~50號,0,商,NA,NA,10111,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780721,77.16,2,1,1,有,有,有,25000,324,,0,0,302639,2773134,121.52176,25.06541
101,11,租賃,臺北市,中山區,建物,臺北市中山區八德路二段51~100號,0,住,NA,NA,10111,土地0建物1車位0,六層,11,套房(1房1廳1衛),商業用,鋼筋混凝土造,950323,44.78,1,1,2,有,有,有,24300,543,,0,0,304046,2770873,121.53562,25.04495
101,11,租賃,臺北市,中山區,建物,臺北市中山區吉林路1~50號,0,住,NA,NA,10111,土地0建物1車位0,七層,12,辦公商業大樓,住家用,鋼筋混凝土造,700819,79.83,0,0,0,無,有,無,30000,376,,0,0,304117,2771987,121.53636,25.05501
101,11,租賃,臺北市,中山區,建物,臺北市內湖區基湖路112巷1~50號,0,住,NA,NA,10111,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,920211,308.13,3,2,2,有,有,有,62000,201,坡道平面,80.58,0,306793,2774622,121.56299,25.0787
102,1,租賃,臺北市,,車位,臺北市中山區中山北路二段115巷1~50號,0,,NA,NA,10201,土地0建物0車位1,,NA,住宅大樓(11層含以上有電梯),,,NA,0,0,0,0,有,有,無,6000,NA,坡道平面,40.49,6000,0,0,118.59604,20.98303
101,11,租賃,臺北市,中山區,建物,臺北市中山區林森北路351~400號,0,商,NA,NA,10111,土地0建物1車位0,十一層,18,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,980916,80.91,2,1,1,有,有,有,47000,581,,0,0,303078,2772200,121.52607,25.05697
101,11,租賃,臺北市,中山區,建物,臺北市中山區新生北路二段62巷1~50號,0,商,NA,NA,10111,土地0建物1車位0,四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000824,201.84,3,1,2,有,有,有,69000,342,坡道平面,0,0,303144,2772114,121.52672,25.05619
101,11,租賃,臺北市,中山區,建物,臺北市中山區堤頂大道二段351~400號,0,住,NA,NA,10111,土地0建物1車位0,四層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,920929,292.07,4,2,3,有,有,有,95000,325,坡道平面,0,0,306815,2774673,121.56321,25.07916
101,12,租賃,臺北市,中山區,建物,臺北市中山區松江路301~350號,0,住,NA,NA,10112,土地0建物0車位0,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,730210,248,0,0,0,無,有,無,78000,315,,0,0,303837,2772706,121.53362,25.06151
101,11,租賃,臺北市,中山區,建物,臺北市中山區建國北路三段51~100號,0,商,NA,NA,10111,土地0建物1車位2,十層,10,辦公商業大樓,商業用,鋼筋混凝土造,781101,322.66,0,0,0,無,有,無,70000,217,坡道平面,0,0,303876,2773291,121.53402,25.06679
101,12,租賃,臺北市,大同區,房地(土地+建物),臺北市大同區民生西路201~250號,26.2,商,NA,NA,10112,土地1建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,NA,113.49,0,1,1,有,無,無,50000,441,,0,0,301927,2772156,121.51466,25.05661
101,12,租賃,臺北市,大同區,房地(土地+建物),臺北市大同區大龍街151~200號,118,其他,NA,NA,10112,土地1建物1車位0,一層,2,店面(店鋪),,見其他登記事項,NA,86.55,0,1,1,有,無,無,33000,381,,0,0,302038,2773396,121.51581,25.0678
101,11,租賃,臺北市,大同區,建物,臺北市大同區鄭州路51~100號,0,商,NA,NA,10111,土地0建物1車位0,十層,12,辦公商業大樓,見其他登記事項,鋼筋混凝土造,930915,219.22,0,0,0,無,有,無,102780,469,,0,0,301694,2771433,121.51233,25.05009
101,11,租賃,臺北市,北投區,建物,臺北市北投區光明路151~200號,0,商,NA,NA,10111,土地0建物1車位0,全,3,透天厝,住商用,加強磚造,460809,61,0,0,0,無,無,無,32000,525,,0,0,300680,2780816,121.50262,25.13483
101,11,租賃,臺北市,南港區,土地,玉成段二小段151~200地號,99.3,工,NA,NA,10111,土地1建物0車位0,,NA,其他,,,NA,0,0,0,0,有,無,有,28000,282,,0,0,309354,2771752,121.58826,25.05269
101,11,租賃,臺北市,信義區,建物,臺北市信義區松勤街1~50號,0,其他,NA,NA,10111,土地0建物1車位0,十七層,19,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,961225,47.99,1,1,1,有,有,有,22262,464,,0,0,306628,2769451,121.56114,25.03202
101,11,租賃,臺北市,信義區,建物,臺北市信義區松勤街1~50號,0,其他,NA,NA,10111,土地0建物1車位0,十七層,19,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,961225,48.76,1,1,1,有,有,有,22263,457,,0,0,306626,2769453,121.56112,25.03204
101,11,租賃,臺北市,信義區,建物,臺北市信義區信義路五段101~150號,0,其他,NA,NA,10111,土地0建物1車位0,六層,19,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,951229,67.17,1,1,1,有,有,有,42260,629,,0,0,307937,2769646,121.57412,25.03373
101,11,租賃,臺北市,文山區,土地,萬慶段三小段401~450地號,16,住,NA,NA,10111,土地1建物0車位0,,NA,其他,,,NA,0,0,0,0,有,無,有,6500,406,,0,0,304309,2765031,121.53799,24.9922
101,11,租賃,臺北市,文山區,建物,臺北市文山區汀州路四段151~200號,0,住,NA,NA,10111,土地0建物1車位1,三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000113,162.34,4,2,2,有,有,無,36000,264,坡道平面,41,0,304107,2766278,121.53604,25.00347
101,11,租賃,臺北市,大安區,建物,臺北市大安區四維路198巷39弄1~50號,0,住,NA,NA,10111,土地0建物1車位0,一層,19,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,740522,35.56,0,0,0,無,有,無,15000,422,,0,0,305042,2768807,121.5454,25.02627
101,11,租賃,臺北市,大安區,建物,臺北市大安區四維路198巷39弄1~50號,0,住,NA,NA,10111,土地0建物1車位0,一層,19,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,740522,71.1,0,0,0,無,有,無,30000,422,,0,0,305064,2768785,121.54562,25.02607
101,11,租賃,臺北市,大安區,建物,臺北市大安區四維路198巷39弄1~50號,0,住,NA,NA,10111,土地0建物1車位0,一層,19,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,740522,50.34,0,0,0,無,有,無,22000,437,,0,0,305065,2768785,121.54563,25.02607
101,10,租賃,臺北市,北投區,建物,臺北市北投區致遠三路151~200號,127.34,住,NA,NA,10110,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860124,402.46,4,2,3,有,有,無,103000,256,,0,0,301421,2779301,121.50992,25.12113
101,11,租賃,臺北市,中正區,建物,臺北市中正區羅斯福路一段83巷1~50號,0,住,NA,NA,10111,土地0建物4車位0,全,4,透天厝,住家用,鋼筋混凝土造,591126,371.98,9,4,7,有,無,無,188000,505,,0,0,302487,2769369,121.52011,25.03143
101,12,租賃,臺北市,文山區,房地(土地+建物),臺北市文山區辛亥路七段5巷4弄1~50號,0,住,NA,NA,10112,土地1建物0車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,14.47,1,0,1,有,無,有,8000,553,,0,0,305819,2764453,121.55293,24.98693
101,11,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路五段351~400號,4.64,住,NA,NA,10111,土地0建物1車位0,五層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,940531,32.37,1,1,1,有,有,有,19000,587,,0,0,307982,2770444,121.5746,25.04093
101,11,租賃,臺北市,信義區,建物,臺北市信義區基隆路一段101~150號,0,住,NA,NA,10111,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,950802,53.86,2,2,1,有,有,有,31000,576,,0,0,307164,2770789,121.56651,25.04408
