年份,月份,交易類別,縣市,鄉鎮市區,交易標的,土地區段位置.建物區段門牌,土地移轉總面積.平方公尺.,使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積.平方公尺.,建物現況格局.房,建物現況格局.廳,建物現況格局.衛,建物現況格局.隔間,有無管理組織,有無附傢俱, 總價.元. ,單價.元.平方公尺.,車位類別,車位移轉總面積.平方公尺.,車位總價.元.,交易標的橫坐標,交易標的縱坐標,Longitude,Latitude
101,8,租賃,臺北市,內湖區,建物,臺北市中山區文德路210巷30弄1~50號,31.19,商,NA,NA,10108,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990324,237.54,3,2,3,有,有,有,"160,000",674,坡道平面,43.44,0,308968,2774450,121.58455,25.07706
101,8,租賃,臺北市,中正區,建物,臺北市中正區汀州路一段151~200號,23.69,住,NA,NA,10108,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,781227,116.7,3,2,2,有,無,無,"22,000",189,,0,0,301597,2768878,121.51127,25.02703
101,9,租賃,臺北市,文山區,房地(土地+建物),臺北市文山區羅斯福路六段401~450號,22.5,商,NA,NA,10109,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,NA,63.15,0,0,0,無,無,無,"17,000",269,,0,0,304533,2764825,121.5402,24.99033
101,8,租賃,臺北市,萬華區,建物,臺北市萬華區中華路一段151~200號,0,商,NA,NA,10108,土地0建物1車位0,七層,12,辦公商業大樓,商業用,鋼筋混凝土造,811120,130.91,0,0,0,無,有,無,"51,500",393,,0,0,301220,2770519,121.5076,25.04186
101,8,租賃,臺北市,中正區,建物,臺北市中正區忠孝東路一段1~50號,0,住,NA,NA,10108,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950926,85.11,2,1,1,有,有,有,"45,000",529,,0,0,303052,2770810,121.52576,25.04442
101,8,租賃,臺北市,大同區,建物,臺北市大同區寧夏路1~50號,690,商,NA,NA,10108,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,711224,41.36,2,1,1,有,有,有,"16,500",399,,0,0,301980,2772062,121.51519,25.05576
101,8,租賃,臺北市,萬華區,建物,臺北市萬華區萬大路322巷51~100號,19.25,住,NA,NA,10108,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,NA,68.8,2,1,1,有,無,無,"12,000",174,,0,0,300320,2768590,121.49861,25.02447
101,8,租賃,臺北市,大同區,房地(土地+建物),臺北市大同區寧夏路1~50號,3.48,商,NA,NA,10108,土地1建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851028,39.39,1,1,1,有,無,有,"10,000",254,,0,0,302013,2771918,121.51551,25.05446
101,9,租賃,臺北市,中正區,建物,臺北市中正區和平西路二段51~100號,277,住,NA,NA,10109,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660907,93.71,3,2,1,有,有,有,"19,000",203,,0,0,301561,2769128,121.51092,25.02929
101,8,租賃,臺北市,信義區,建物,臺北市信義區松智路31巷1~50號,41.41,住,NA,NA,10108,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870420,168.86,3,2,2,有,有,有,"50,000",296,,0,0,307133,2769289,121.56614,25.03054
101,8,租賃,臺北市,松山區,建物,臺北市松山區民生東路四段51~100號,306,住,NA,NA,10108,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,20.79,1,0,1,有,無,有,"12,000",577,,0,0,305732,2772285,121.55238,25.05764
101,10,租賃,臺北市,信義區,建物,臺北市信義區信義路四段451~500號,4795,商,NA,NA,10110,土地0建物1車位0,九層,22,辦公商業大樓,商業用,見使用執照,861230,300.64,0,0,0,無,有,無,"200,068",665,,0,0,306363,2769515,121.55852,25.03261
101,9,租賃,臺北市,松山區,建物,臺北市松山區南京東路五段301~350號,353,商,NA,NA,10109,土地0建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,671024,77.62,2,2,1,有,有,有,"23,000",296,,0,0,307282,2771558,121.56771,25.05102
101,8,租賃,臺北市,中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段101~150號,30.42,商,NA,NA,10108,土地1建物1車位1,十二層,15,辦公商業大樓,商業用,鋼筋混凝土造,690328,355.31,0,0,0,無,有,無,"150,000",422,坡道平面,0,0,303932,2771677,121.53452,25.05222
101,8,租賃,臺北市,中山區,房地(土地+建物),臺北市中山區中山北路二段77巷1~50號,5.14,商,NA,NA,10108,土地1建物1車位0,十三層,14,辦公商業大樓,商業用,鋼筋混凝土造,901112,69.83,2,1,1,有,有,有,"29,500",422,,0,0,302838,2772232,121.5237,25.05726
101,8,租賃,臺北市,中山區,房地(土地+建物),臺北市中山區松江路221巷1~50號,32.87,住,NA,NA,10108,土地1建物1車位0,三層,7,辦公商業大樓,住家用,鋼筋混凝土造,690324,141.23,2,2,1,有,有,無,"38,000",269,,0,0,303942,2772358,121.53464,25.05836
101,8,租賃,臺北市,內湖區,建物,臺北市內湖區康寧路三段51~100號,677,住,NA,NA,10108,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780609,116.71,3,2,2,有,無,有,"17,000",146,,0,0,311436,2773843,121.60898,25.07148
101,8,租賃,臺北市,中山區,建物,臺北市中山區松江路1~50號,984,商,NA,NA,10108,土地0建物1車位0,八層,13,辦公商業大樓,商業用,鋼筋混凝土造,860521,129.4,3,1,2,有,有,無,"33,500",259,,0,0,303825,2771156,121.53344,25.04752
101,8,租賃,臺北市,中山區,建物,臺北市中山區吉林路151~200號,120,商,NA,NA,10108,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),,加強磚造,NA,102.44,3,1,2,有,無,有,"33,000",322,,0,0,303514,2772473,121.53041,25.05942
101,8,租賃,臺北市,內湖區,建物,臺北市內湖區臺北市內湖區成功路二段320巷1~50號,0,,NA,NA,10108,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750115,98.81,3,2,2,有,無,無,"18,000",182,,0,0,309452,2773391,121.5893,25.06748
101,8,租賃,臺北市,中山區,建物,臺北市中山區臺北市中山區林森北路251~300號,0,,NA,NA,10108,土地0建物1車位0,二層,12,辦公商業大樓,商業用,鋼筋混凝土造,710707,469.52,0,0,0,無,有,無,"230,000",490,,0,0,303041,2771949,121.5257,25.0547
101,8,租賃,臺北市,中山區,建物,臺北市中山區新生北路一段102巷1~50號,1480,商,NA,NA,10108,土地0建物0車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,761217,50.55,1,1,1,有,有,有,"15,000",297,,0,0,303346,2771270,121.52869,25.04856
101,9,租賃,臺北市,中山區,建物,臺北市中山區林森北路133巷1~50號,123,商,NA,NA,10109,土地0建物1車位0,二層,4,店面(店鋪),住家用,鋼筋混凝土造,600323,76.79,0,1,2,有,無,有,"20,000",260,,0,0,303093,2771530,121.5262,25.05092
101,8,租賃,臺北市,中山區,建物,臺北市中山區松江路25巷1~50號,0,住,NA,NA,10108,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971118,30.7,1,1,1,有,有,有,"20,000",651,,0,0,303876,2771119,121.53394,25.04718
101,8,租賃,臺北市,中山區,建物,臺北市中山區新生北路三段51~100號,396,商,NA,NA,10108,土地0建物0車位0,四層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,760126,43.31,1,0,1,有,有,有,"11,000",254,,0,0,303216,2773306,121.52748,25.06695
101,9,租賃,臺北市,中山區,建物,臺北市中山區中山北路二段115巷3弄1~50號,110,商,NA,NA,10109,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,621207,20.9,1,0,1,有,無,有,"8,500",407,,0,0,302863,2772658,121.52396,25.06111
101,9,租賃,臺北市,中山區,建物,臺北市中山區中山北路一段135巷1~50號,170,商,NA,NA,10109,土地0建物0車位0,二層,5,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,740125,30.72,1,0,1,有,有,有,"9,000",293,,0,0,302900,2771546,121.52428,25.05107
101,9,租賃,臺北市,中山區,建物,臺北市中山區中山北路二段62巷1~50號,84,住,NA,NA,10109,土地0建物0車位0,三層,5,公寓(5樓含以下無電梯),,加強磚造,NA,13.14,1,0,1,有,無,有,"8,000",609,,0,0,302589,2772146,121.52122,25.0565
101,9,租賃,臺北市,士林區,建物,臺北市士林區中山北路七段190巷12弄1~50號,593,住,NA,NA,10109,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710212,26.85,1,0,1,有,有,有,"8,500",317,,0,0,303876,2779728,121.53428,25.1249
101,8,租賃,臺北市,大安區,建物,臺北市大安區臺北市大安區建國南路二段151~200號,0,,NA,NA,10108,土地0建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,890919,108.56,0,1,1,有,無,無,"64,500",594,,0,0,304319,2769007,121.53825,25.0281
101,8,租賃,臺北市,內湖區,建物,臺北市內湖區瑞光路513巷1~50號,0,,NA,NA,10108,土地0建物1車位0,九層,10,廠辦,工業用,鋼筋混凝土造,871015,161.2,4,1,1,有,無,無,"88,600",550,坡道平面,0,0,307448,2774808,121.56949,25.08035
101,8,租賃,臺北市,中山區,建物,臺北市中山區中山北路二段101~150號,0,,NA,NA,10108,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,970611,124.54,1,1,1,有,有,有,"83,000",666,,0,0,302695,2772763,121.5223,25.06206
101,8,租賃,臺北市,中山區,建物,臺北市中山區農安街1~50號,0,商,NA,NA,10108,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,980622,40.23,1,1,1,有,無,有,"40,000",994,,0,0,302784,2773065,121.52319,25.06479
101,9,租賃,臺北市,內湖區,房地(土地+建物)+車位,臺北市內湖區金湖路51~100號,22.67,住,NA,NA,10109,土地1建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961030,246.36,3,2,3,有,有,有,"86,700",352,坡道平面,35.93,0,310237,2774903,121.59714,25.0811
101,8,租賃,臺北市,大安區,建物,臺北市大安區新生南路一段137巷1~50號,0,住,NA,NA,10108,土地0建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,297.52,0,0,0,無,有,無,"75,000",252,其他,0,0,303866,2769952,121.5338,25.03664
101,9,租賃,臺北市,大安區,建物,臺北市大安區永康街1~50號,0,,NA,NA,10109,土地0建物1車位0,一層,4,店面(店鋪),,加強磚造,NA,33.05,0,0,1,有,無,無,"54,000",1634,,0,0,303432,2769370,121.52947,25.03141
101,9,租賃,臺北市,大安區,建物,臺北市大安區通化街51~100號,0,住,NA,NA,10109,土地0建物0車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,78.43,6,6,6,有,無,有,"8,000",102,,0,0,305920,2769212,121.55412,25.02989
101,8,租賃,臺北市,北投區,房地(土地+建物),臺北市北投區吉利街127巷1~50號,19.52,商,NA,NA,10108,土地1建物1車位0,十層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,971111,59.5,3,1,1,有,無,有,"25,000",420,,0,0,301146,2779071,121.50718,25.11906
101,8,租賃,臺北市,信義區,建物,臺北市松山區臺北市松山區基隆路二段101~150號,0,商,NA,NA,10108,土地0建物2車位1,十層,17,辦公商業大樓,見使用執照,鋼筋混凝土造,850820,373.49,0,0,0,無,無,無,"125,000",335,坡道平面,0,0,306237,2768999,121.55725,25.02795
101,8,租賃,臺北市,信義區,建物,臺北市松山區基隆路二段101~150號,0,商,NA,NA,10108,土地0建物2車位1,十層,17,辦公商業大樓,見使用執照,鋼筋混凝土造,850820,362.4,0,0,0,無,無,無,"125,000",345,坡道平面,0,0,306232,2769004,121.5572,25.028
101,8,租賃,臺北市,內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路301~350號,101.8,工,NA,NA,10108,土地1建物1車位2,八層,11,辦公商業大樓,工業用,鋼筋混凝土造,911028,532,0,0,0,無,有,無,"193,142",363,坡道平面,0,0,307923,2774325,121.57418,25.07597
101,8,租賃,臺北市,內湖區,房地(土地+建物)+車位,臺北市內湖區石潭路1~50號,2530.17,其他,NA,NA,10108,土地1建物2車位2,七層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,980831,227.97,0,0,2,有,有,有,"61,150",268,坡道平面,64.82,0,309145,2772862,121.58623,25.06272
101,9,租賃,臺北市,中山區,建物,臺北市中山區松江路301~350號,0,商,NA,NA,10109,土地0建物1車位0,十一層,14,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,980521,255.76,5,1,0,有,無,有,"124,000",485,,0,0,303770,2772582,121.53295,25.06039
101,8,租賃,臺北市,松山區,房地(土地+建物),臺北市松山區八德路二段301~350號,5.73,商,NA,NA,10108,土地1建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980123,69.57,2,1,1,有,有,有,"44,444",639,,0,0,305054,2771141,121.54562,25.04734
101,8,租賃,臺北市,松山區,建物,臺北市松山區南京東路四段1~50號,0,商,NA,NA,10108,土地0建物1車位0,十層,12,辦公商業大樓,住家用,鋼筋混凝土造,731114,194.22,0,0,0,無,無,無,"60,000",309,,0,0,305555,2771653,121.5506,25.05194
101,9,租賃,臺北市,南港區,建物,臺北市南港區園區街1~50號,0,住,NA,NA,10109,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980611,66.45,2,1,1,有,有,有,"25,000",376,,0,0,311924,2772483,121.61376,25.05919
101,8,租賃,臺北市,中正區,建物,臺北市中正區林森南路87.51~100號,117,住,NA,NA,10108,土地0建物1車位0,一層,2,店面(店鋪),,木造,NA,47.38,3,2,2,有,無,無,"25,000",528,,0,0,302634,2770122,121.52159,25.03822
101,8,租賃,臺北市,大同區,車位,臺北市大同區市民大道一段京站廣場1~50號,0,,NA,NA,10108,土地0建物0車位1,地下六層,NA,其他,,,NA,13.45,0,0,0,有,有,無,"3,333",NA,坡道平面,0,3333,0,0,118.59604,20.98303
101,8,租賃,臺北市,中正區,房地(土地+建物),臺北市中正區信義路二段101~150號,16.4,商,NA,NA,10108,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,NA,65.26,0,1,1,有,無,無,"31,500",483,,0,0,303287,2769666,121.52805,25.03408
101,9,租賃,臺北市,松山區,建物,臺北市松山區健康路301~350號,0,,NA,NA,10109,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,560727,72.53,2,2,1,有,無,無,"16,000",221,,0,0,307073,2771885,121.56565,25.05398
101,9,租賃,臺北市,松山區,建物,臺北市松山區健康路301~350號,0,,NA,NA,10109,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,560727,72.53,2,2,1,有,無,無,"16,000",221,,0,0,307083,2771875,121.56575,25.05389
101,9,租賃,臺北市,信義區,房地(土地+建物),臺北市信義區嘉興街301~350號,926,住,NA,NA,10109,土地1建物1車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830514,101.91,3,2,2,有,有,有,"35,000",343,,0,0,305994,2768430,121.55482,25.02283
101,8,租賃,臺北市,信義區,建物,臺北市信義區信義路五段101~150號,13.86,住,NA,NA,10108,土地0建物1車位0,七層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980702,83.26,2,1,1,有,有,有,"38,800",466,,0,0,307929,2769605,121.57404,25.03336
101,8,租賃,臺北市,松山區,建物,臺北市松山區南京東路四段101~150號,0,,NA,NA,10108,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,990831,96.93,3,2,2,有,有,有,"72,000",743,,0,0,305964,2771580,121.55465,25.05127
101,8,租賃,臺北市,信義區,建物,臺北市信義區信義路五段101~150號,13.56,住,NA,NA,10108,土地0建物1車位0,十七層,19,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,951229,91.2,2,1,1,有,有,有,"38,999",428,,0,0,307936,2769647,121.57411,25.03374
101,8,租賃,臺北市,信義區,建物,臺北市信義區臺北市信義區逸仙路26巷1~50號,0,,NA,NA,10108,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,150.04,4,2,1,有,有,有,"50,000",333,,0,0,306730,2770277,121.56219,25.03947
101,9,租賃,臺北市,信義區,房地(土地+建物),臺北市信義區嘉興街301~350號,2017,住,NA,NA,10109,土地1建物1車位0,六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840216,136.24,4,2,2,有,無,無,"40,000",294,,0,0,305936,2768482,121.55425,25.0233
101,8,租賃,臺北市,中山區,房地(土地+建物),臺北市中山區新生北路二段68巷1~50號,732.16,住,NA,NA,10108,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970813,22.13,1,1,1,有,有,有,"18,000",813,,0,0,303114,2772114,121.52643,25.05619
101,8,租賃,臺北市,中山區,建物,臺北市中山區中山北路二段77巷1~50號,443,住,NA,NA,10108,土地0建物1車位0,一層,12,辦公商業大樓,見其他登記事項,鋼筋混凝土造,981027,32,0,0,0,無,無,有,"52,000",1625,,0,0,302818,2772269,121.5235,25.0576
101,9,租賃,臺北市,北投區,房地(土地+建物),臺北市北投區光明路151~200號,4.36,其他,NA,NA,10109,土地1建物1車位0,八層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,940322,38.61,0,0,0,無,無,有,"13,000",337,,0,0,300788,2780912,121.5037,25.1357
101,9,租賃,臺北市,北投區,房地(土地+建物),臺北市北投區溫泉路37巷1~50號,11.13,住,NA,NA,10109,土地1建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941111,55.11,0,0,0,無,無,有,"14,000",254,,0,0,300697,2780820,121.50279,25.13487
101,8,租賃,臺北市,士林區,建物,臺北市士林區劍潭路51~100號,0,住,NA,NA,10108,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960122,136.36,3,2,2,有,有,有,"50,000",367,,0,0,302509,2775152,121.52055,25.08364
101,8,租賃,臺北市,士林區,建物,臺北市士林區劍潭路51~100號,0,住,NA,NA,10108,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960122,136.36,3,2,2,有,有,有,"50,000",367,,0,0,302538,2775124,121.52083,25.08338
101,8,租賃,臺北市,大安區,建物,臺北市大安區臺北市大安區敦化南路二段51~100號,0,,NA,NA,10108,土地0建物1車位0,二十一層,21,辦公商業大樓,商業用,鋼筋混凝土造,780412,677.76,8,2,0,有,有,無,"304,557",449,,0,0,305474,2769277,121.5497,25.03049
101,9,租賃,臺北市,中山區,房地(土地+建物),臺北市中山區吉林路351~400號,3.76,住,NA,NA,10109,土地1建物1車位0,六層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,681219,23.15,1,1,1,有,有,有,"7,000",302,,0,0,303556,2773068,121.53084,25.06479
101,8,租賃,臺北市,大安區,建物,臺北市大安區忠孝東路四段101~150號,0,住,NA,NA,10108,土地0建物1車位0,九層,12,辦公商業大樓,,鋼筋混凝土造,NA,252.87,5,2,2,有,有,無,"130,000",514,,0,0,305314,2770451,121.54816,25.0411
101,8,租賃,臺北市,士林區,房地(土地+建物)+車位,臺北市士林區忠誠路二段10巷1~50號,45.51,住,NA,NA,10108,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810331,131.74,3,2,2,有,無,有,"38,000",343,坡道平面,35.61,0,303235,2777985,121.52785,25.10919
101,8,租賃,臺北市,士林區,房地(土地+建物),臺北市士林區克強路10巷19弄1~50號,35.9,商,NA,NA,10108,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,700108,131.1,5,2,2,有,無,無,"33,000",252,,0,0,302811,2778027,121.52365,25.10958
101,8,租賃,臺北市,北投區,房地(土地+建物),臺北市北投區榮華一路15巷1~50號,26.1,住,NA,NA,10108,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721108,91.49,2,2,2,有,無,有,"22,500",246,,0,0,302856,2778232,121.5241,25.11143
